2024-03-01 10:13:05.872 INFO  (qtp1112737073-41) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1709287975675} status=0 QTime=0
2024-03-01 10:13:05.876 INFO  (qtp1112737073-39) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1709287975675} status=0 QTime=5
2024-03-01 10:13:05.906 INFO  (qtp1112737073-42) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={q=*:*&indent=true&q.op=OR&_=1709287984645} hits=587 status=0 QTime=34
2024-03-01 17:27:50.430 INFO  (qtp1112737073-58) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1709314070342} status=0 QTime=4
2024-03-01 17:27:50.447 INFO  (qtp1112737073-39) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1709314070342} status=0 QTime=22
2024-03-01 17:27:50.452 INFO  (qtp1112737073-42) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={q=*:*&indent=true&q.op=OR&_=1709314070416} hits=587 status=0 QTime=26
2024-03-01 17:32:16.105 INFO  (qtp1112737073-41) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=46
2024-03-01 17:32:55.609 INFO  (qtp1112737073-39) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=6 status=0 QTime=14
2024-03-01 17:41:38.715 INFO  (qtp1112737073-67) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=6
2024-03-01 17:42:00.780 INFO  (qtp1112737073-36) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=2
2024-03-01 17:42:08.016 INFO  (qtp1112737073-41) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=6 status=0 QTime=2
2024-03-01 17:45:37.525 INFO  (qtp1112737073-60) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=6 status=0 QTime=6
2024-03-01 17:57:01.272 INFO  (qtp1112737073-60) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=12
2024-03-01 17:57:22.131 INFO  (qtp1112737073-36) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=2
2024-03-01 17:57:33.936 INFO  (qtp1112737073-41) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=6 status=0 QTime=9
2024-03-01 17:59:52.323 INFO  (qtp1112737073-60) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=5
2024-03-01 17:59:53.837 INFO  (qtp1112737073-34) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=2
2024-03-01 17:59:59.175 INFO  (qtp1112737073-36) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=6 status=0 QTime=1
2024-03-01 18:00:52.328 INFO  (qtp1112737073-41) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
2024-03-01 18:00:53.841 INFO  (qtp1112737073-39) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
2024-03-01 18:00:55.028 INFO  (qtp1112737073-34) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
2024-03-01 18:00:56.197 INFO  (qtp1112737073-36) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
2024-03-01 18:00:59.664 INFO  (qtp1112737073-41) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=6 status=0 QTime=1
2024-03-01 18:01:07.776 INFO  (qtp1112737073-39) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=5 status=0 QTime=3
2024-03-01 18:11:28.276 INFO  (qtp1112737073-42) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=5 status=0 QTime=6
2024-03-01 18:11:43.356 INFO  (qtp1112737073-36) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=6 status=0 QTime=2
2024-03-01 18:13:56.193 INFO  (qtp1112737073-66) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
2024-03-01 18:14:00.550 INFO  (qtp1112737073-39) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
2024-03-01 18:14:10.648 INFO  (qtp1112737073-34) [ x:images] o.a.s.c.S.Request webapp=/solr path=/select params={fl=url} hits=1 status=0 QTime=1
